"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 27 04:49:29 GMT 2024","Mon May 27 04:49:29 GMT 2024","376","Command line suite","Command line test","school.redrover.FreestyleProjectTest","school.redrover.FreestyleProjectTest","testCreateProjectWithSpecialSymbol","testCreateProjectWithSpecialSymbol",""
"unknown","Mon May 27 04:48:13 GMT 2024","Mon May 27 04:48:13 GMT 2024","0","Command line suite","Command line test","school.redrover.PipelineTest","school.redrover.PipelineTest","testChoosePipelineScript","testChoosePipelineScript",""
"passed","Mon May 27 04:49:03 GMT 2024","Mon May 27 04:49:03 GMT 2024","249","Command line suite","Command line test","school.redrover.FreestyleProjectTest","school.redrover.FreestyleProjectTest","testCreateProjectInvalidCharsGetMassage","testCreateProjectInvalidCharsGetMassage",""
"passed","Mon May 27 04:50:18 GMT 2024","Mon May 27 04:50:18 GMT 2024","424","Command line suite","Command line test","school.redrover.MultiConfigurationProjectTest","school.redrover.MultiConfigurationProjectTest","testCreateProjectWithoutName","testCreateProjectWithoutName",""
"passed","Mon May 27 04:48:45 GMT 2024","Mon May 27 04:48:45 GMT 2024","379","Command line suite","Command line test","school.redrover.FreestyleProjectTest","school.redrover.FreestyleProjectTest","testCreateProjectInvalidCharsDisabledOkButton","testCreateProjectInvalidCharsDisabledOkButton",""
"passed","Mon May 27 04:50:33 GMT 2024","Mon May 27 04:50:34 GMT 2024","985","Command line suite","Command line test","school.redrover.MultiConfigurationProjectTest","school.redrover.MultiConfigurationProjectTest","testDisableProjectOnProjectPage","testDisableProjectOnProjectPage",""
"passed","Mon May 27 04:49:45 GMT 2024","Mon May 27 04:49:50 GMT 2024","5282","Command line suite","Command line test","school.redrover.FreestyleProjectTest","school.redrover.FreestyleProjectTest","testBuildNowProject","testBuildNowProject",""
"passed","Mon May 27 04:51:48 GMT 2024","Mon May 27 04:51:48 GMT 2024","268","Command line suite","Command line test","school.redrover.UserTest","school.redrover.UserTest","testCheckUserID","testCheckUserID",""
"passed","Mon May 27 04:50:51 GMT 2024","Mon May 27 04:50:54 GMT 2024","2437","Command line suite","Command line test","school.redrover.MultiConfigurationProjectTest","school.redrover.MultiConfigurationProjectTest","testRenameProjectViaMainPageDropdown","testRenameProjectViaMainPageDropdown",""
"passed","Mon May 27 04:50:36 GMT 2024","Mon May 27 04:50:38 GMT 2024","1423","Command line suite","Command line test","school.redrover.MultiConfigurationProjectTest","school.redrover.MultiConfigurationProjectTest","testEditDescriptionWithoutDelete","testEditDescriptionWithoutDelete",""
