"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Wed Jun 05 22:27:25 GMT 2024","Wed Jun 05 22:27:25 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCreateMulticonfigurationProjectNegative","testCreateMulticonfigurationProjectNegative",""
"unknown","Wed Jun 05 22:27:25 GMT 2024","Wed Jun 05 22:27:25 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCreateItemWithoutSelectedItemType","testCreateItemWithoutSelectedItemType",""
"unknown","Wed Jun 05 22:27:25 GMT 2024","Wed Jun 05 22:27:25 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCreateItemWithEmptyName","testCreateItemWithEmptyName",""
"passed","Wed Jun 05 22:27:35 GMT 2024","Wed Jun 05 22:27:35 GMT 2024","355","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCopyFromNotExistingJob","testCopyFromNotExistingJob",""
"unknown","Wed Jun 05 22:27:25 GMT 2024","Wed Jun 05 22:27:25 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testRenameFolder","testRenameFolder",""
"unknown","Wed Jun 05 22:27:25 GMT 2024","Wed Jun 05 22:27:25 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"passed","Wed Jun 05 22:27:36 GMT 2024","Wed Jun 05 22:27:37 GMT 2024","601","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCopyFromExistingJob","testCopyFromExistingJob",""
"passed","Wed Jun 05 22:27:30 GMT 2024","Wed Jun 05 22:27:34 GMT 2024","4502","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testDropdownNamesMenuContentWhenCopyProject","testDropdownNamesMenuContentWhenCopyProject",""
"unknown","Wed Jun 05 22:27:25 GMT 2024","Wed Jun 05 22:27:25 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testOpenCreateNewItemPage","testOpenCreateNewItemPage",""
"passed","Wed Jun 05 22:27:28 GMT 2024","Wed Jun 05 22:27:28 GMT 2024","497","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCreateItemEmptyNameNegative","testCreateItemEmptyNameNegative",""
"unknown","Wed Jun 05 22:27:25 GMT 2024","Wed Jun 05 22:27:25 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCreateMulticonfigurationProject","testCreateMulticonfigurationProject",""
"unknown","Wed Jun 05 22:27:25 GMT 2024","Wed Jun 05 22:27:25 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testMessageWhenCreateItemUsingSpecialCharactersInName","testMessageWhenCreateItemUsingSpecialCharactersInName",""
"passed","Wed Jun 05 22:27:37 GMT 2024","Wed Jun 05 22:27:37 GMT 2024","687","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCopyFromExistingJob","testCopyFromExistingJob",""
"unknown","Wed Jun 05 22:27:25 GMT 2024","Wed Jun 05 22:27:25 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","TestCheckListOfSuggestedForCreationProjectTypes","TestCheckListOfSuggestedForCreationProjectTypes",""
"passed","Wed Jun 05 22:27:35 GMT 2024","Wed Jun 05 22:27:36 GMT 2024","886","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCopyFromExistingJob","testCopyFromExistingJob",""
"unknown","Wed Jun 05 22:27:25 GMT 2024","Wed Jun 05 22:27:25 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCreateNewFolder","testCreateNewFolder",""
"unknown","Wed Jun 05 22:27:24 GMT 2024","Wed Jun 05 22:27:24 GMT 2024","1","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testUserSeeTheNameEntryField","testUserSeeTheNameEntryField",""
"unknown","Wed Jun 05 22:27:25 GMT 2024","Wed Jun 05 22:27:25 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCreateItemForStandaloneOrNestedProjects","testCreateItemForStandaloneOrNestedProjects",""
