"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 06 11:53:23 GMT 2024","Thu Jun 06 11:53:25 GMT 2024","1367","Command line suite","Command line test","school.redrover.FooterTest","school.redrover.FooterTest","testJenkinsInformationFooter","testJenkinsInformationFooter",""
"broken","Thu Jun 06 12:02:53 GMT 2024","Thu Jun 06 12:02:55 GMT 2024","2252","Command line suite","Command line test","school.redrover.PipelineTest","school.redrover.PipelineTest","testVerifyConfigurationPageHaveTooltips","testVerifyConfigurationPageHaveTooltips",""
"passed","Thu Jun 06 12:00:08 GMT 2024","Thu Jun 06 12:00:09 GMT 2024","857","Command line suite","Command line test","school.redrover.PipelineTest","school.redrover.PipelineTest","testSetPipelineScript","testSetPipelineScript",""
"passed","Thu Jun 06 11:52:53 GMT 2024","Thu Jun 06 11:52:53 GMT 2024","382","Command line suite","Command line test","school.redrover.PeopleTest","school.redrover.PeopleTest","testIconSizeChangeToMedium","testIconSizeChangeToMedium",""
"passed","Thu Jun 06 11:57:22 GMT 2024","Thu Jun 06 11:57:24 GMT 2024","1943","Command line suite","Command line test","school.redrover.FolderTest","school.redrover.FolderTest","testMoveFolderToFolderViaChevron","testMoveFolderToFolderViaChevron",""
"passed","Thu Jun 06 12:01:00 GMT 2024","Thu Jun 06 12:01:09 GMT 2024","8554","Command line suite","Command line test","school.redrover.PipelineTest","school.redrover.PipelineTest","testStageColumnHeader","testStageColumnHeader",""
"passed","Thu Jun 06 11:55:15 GMT 2024","Thu Jun 06 11:55:15 GMT 2024","373","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCreateItemWithoutSelectedItemType","testCreateItemWithoutSelectedItemType",""
"passed","Thu Jun 06 11:53:28 GMT 2024","Thu Jun 06 11:53:28 GMT 2024","219","Command line suite","Command line test","school.redrover.FooterTest","school.redrover.FooterTest","testLinkButtonsListInVersionDropDown","testLinkButtonsListInVersionDropDown",""
"passed","Thu Jun 06 11:54:04 GMT 2024","Thu Jun 06 11:54:10 GMT 2024","6141","Command line suite","Command line test","school.redrover.BuildHistoryTest","school.redrover.BuildHistoryTest","testCheckBuildOnBoard","testCheckBuildOnBoard",""
"passed","Thu Jun 06 11:54:26 GMT 2024","Thu Jun 06 11:54:27 GMT 2024","963","Command line suite","Command line test","school.redrover.ManageJenkinsTest","school.redrover.ManageJenkinsTest","testManageJenkinsLinks","testManageJenkinsLinks",""
