"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 05 22:39:56 GMT 2024","Wed Jun 05 22:39:56 GMT 2024","553","Command line suite","Command line test","school.redrover.ManageJenkinsTest","school.redrover.ManageJenkinsTest","testManageJenkinsLinks","testManageJenkinsLinks",""
"passed","Wed Jun 05 22:44:51 GMT 2024","Wed Jun 05 22:44:51 GMT 2024","140","Command line suite","Command line test","school.redrover.PipelineTest","school.redrover.PipelineTest","testGreenBuildSuccessColor","testGreenBuildSuccessColor",""
"passed","Wed Jun 05 22:39:51 GMT 2024","Wed Jun 05 22:39:52 GMT 2024","633","Command line suite","Command line test","school.redrover.ManageJenkinsTest","school.redrover.ManageJenkinsTest","testManageJenkinsLinks","testManageJenkinsLinks",""
"passed","Wed Jun 05 22:42:22 GMT 2024","Wed Jun 05 22:42:23 GMT 2024","813","Command line suite","Command line test","school.redrover.NodesTest","school.redrover.NodesTest","testAddNode","testAddNode",""
"unknown","Wed Jun 05 22:36:03 GMT 2024","Wed Jun 05 22:36:03 GMT 2024","1","Command line suite","Command line test","school.redrover.FreestyleProjectTest","school.redrover.FreestyleProjectTest","testCheckQuestion","testCheckQuestion",""
"passed","Wed Jun 05 22:42:14 GMT 2024","Wed Jun 05 22:42:15 GMT 2024","786","Command line suite","Command line test","school.redrover.HeaderTest","school.redrover.HeaderTest","testAccessToManageJenkinsPage","testAccessToManageJenkinsPage",""
"unknown","Wed Jun 05 22:36:03 GMT 2024","Wed Jun 05 22:36:03 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCreateMulticonfigurationProjectNegative","testCreateMulticonfigurationProjectNegative",""
"passed","Wed Jun 05 22:41:13 GMT 2024","Wed Jun 05 22:41:15 GMT 2024","1280","Command line suite","Command line test","school.redrover.AppearanceTest","school.redrover.AppearanceTest","testAppearanceQuantityOfThemesViaDashboardDropDown","testAppearanceQuantityOfThemesViaDashboardDropDown",""
"passed","Wed Jun 05 22:36:18 GMT 2024","Wed Jun 05 22:36:19 GMT 2024","495","Command line suite","Command line test","school.redrover.FreestyleProjectTest","school.redrover.FreestyleProjectTest","testCreateProjectEmptyName","testCreateProjectEmptyName",""
"passed","Wed Jun 05 22:36:27 GMT 2024","Wed Jun 05 22:36:27 GMT 2024","173","Command line suite","Command line test","school.redrover.FreestyleProjectTest","school.redrover.FreestyleProjectTest","testCreateProjectInvalidCharsDisabledOkButton","testCreateProjectInvalidCharsDisabledOkButton",""
