"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 05 16:41:55 GMT 2024","Wed Jun 05 16:41:58 GMT 2024","3188","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCreateMulticonfigurationProject","testCreateMulticonfigurationProject",""
"passed","Wed Jun 05 16:42:07 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","852","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCopyFromExistingJob","testCopyFromExistingJob",""
"skipped","Wed Jun 05 16:42:08 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCreateItemWithoutSelectedItemType","testCreateItemWithoutSelectedItemType",""
"skipped","Wed Jun 05 16:42:08 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","1","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"skipped","Wed Jun 05 16:42:08 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"skipped","Wed Jun 05 16:42:08 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCopyFromExistingJob","testCopyFromExistingJob",""
"passed","Wed Jun 05 16:42:00 GMT 2024","Wed Jun 05 16:42:07 GMT 2024","7264","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testDropdownNamesMenuContentWhenCopyProject","testDropdownNamesMenuContentWhenCopyProject",""
"skipped","Wed Jun 05 16:42:08 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"unknown","Wed Jun 05 16:41:41 GMT 2024","Wed Jun 05 16:41:41 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testUserSeeTheNameEntryField","testUserSeeTheNameEntryField",""
"skipped","Wed Jun 05 16:42:08 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCreateMulticonfigurationProjectNegative","testCreateMulticonfigurationProjectNegative",""
"skipped","Wed Jun 05 16:42:08 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"skipped","Wed Jun 05 16:42:08 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"passed","Wed Jun 05 16:41:53 GMT 2024","Wed Jun 05 16:41:53 GMT 2024","561","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCreateItemWithEmptyName","testCreateItemWithEmptyName",""
"broken","Wed Jun 05 16:42:08 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","1","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","beforeMethod","beforeMethod",""
"skipped","Wed Jun 05 16:42:08 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","1","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"skipped","Wed Jun 05 16:42:08 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"skipped","Wed Jun 05 16:42:08 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","1","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"unknown","Wed Jun 05 16:41:41 GMT 2024","Wed Jun 05 16:41:41 GMT 2024","2","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCreateItemForStandaloneOrNestedProjects","testCreateItemForStandaloneOrNestedProjects",""
"skipped","Wed Jun 05 16:42:08 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"skipped","Wed Jun 05 16:42:08 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"unknown","Wed Jun 05 16:41:41 GMT 2024","Wed Jun 05 16:41:41 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCopyFromNotExistingJob","testCopyFromNotExistingJob",""
"skipped","Wed Jun 05 16:42:08 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","1","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testRenameFolder","testRenameFolder",""
"skipped","Wed Jun 05 16:42:08 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testMessageWhenCreateItemUsingSpecialCharactersInName","testMessageWhenCreateItemUsingSpecialCharactersInName",""
"skipped","Wed Jun 05 16:42:08 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","1","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"skipped","Wed Jun 05 16:42:08 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCreateItemEmptyNameNegative","testCreateItemEmptyNameNegative",""
"skipped","Wed Jun 05 16:42:08 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"skipped","Wed Jun 05 16:42:08 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","1","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testOpenCreateNewItemPage","testOpenCreateNewItemPage",""
"skipped","Wed Jun 05 16:42:08 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"skipped","Wed Jun 05 16:42:08 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"skipped","Wed Jun 05 16:42:08 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCreateNewFolder","testCreateNewFolder",""
"skipped","Wed Jun 05 16:42:08 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"skipped","Wed Jun 05 16:42:08 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"skipped","Wed Jun 05 16:42:08 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","1","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCopyFromExistingJob","testCopyFromExistingJob",""
"skipped","Wed Jun 05 16:42:08 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"skipped","Wed Jun 05 16:42:08 GMT 2024","Wed Jun 05 16:42:08 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","TestCheckListOfSuggestedForCreationProjectTypes","TestCheckListOfSuggestedForCreationProjectTypes",""
