"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Jun 05 17:12:51 GMT 2024","Wed Jun 05 17:12:51 GMT 2024","2","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"skipped","Wed Jun 05 17:12:51 GMT 2024","Wed Jun 05 17:12:51 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"skipped","Wed Jun 05 17:12:51 GMT 2024","Wed Jun 05 17:12:51 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"skipped","Wed Jun 05 17:12:52 GMT 2024","Wed Jun 05 17:12:52 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"unknown","Wed Jun 05 17:12:22 GMT 2024","Wed Jun 05 17:12:22 GMT 2024","1","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCreateItemForStandaloneOrNestedProjects","testCreateItemForStandaloneOrNestedProjects",""
"skipped","Wed Jun 05 17:12:52 GMT 2024","Wed Jun 05 17:12:52 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testRenameFolder","testRenameFolder",""
"unknown","Wed Jun 05 17:12:22 GMT 2024","Wed Jun 05 17:12:22 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testUserSeeTheNameEntryField","testUserSeeTheNameEntryField",""
"skipped","Wed Jun 05 17:12:51 GMT 2024","Wed Jun 05 17:12:51 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"passed","Wed Jun 05 17:12:34 GMT 2024","Wed Jun 05 17:12:35 GMT 2024","792","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCreateItemWithEmptyName","testCreateItemWithEmptyName",""
"broken","Wed Jun 05 17:12:51 GMT 2024","Wed Jun 05 17:12:51 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","beforeMethod","beforeMethod",""
