"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Jun 05 16:52:22 GMT 2024","Wed Jun 05 16:52:22 GMT 2024","1","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"unknown","Wed Jun 05 16:52:00 GMT 2024","Wed Jun 05 16:52:00 GMT 2024","1","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCreateItemForStandaloneOrNestedProjects","testCreateItemForStandaloneOrNestedProjects",""
"passed","Wed Jun 05 16:52:13 GMT 2024","Wed Jun 05 16:52:20 GMT 2024","7521","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testDropdownNamesMenuContentWhenCopyProject","testDropdownNamesMenuContentWhenCopyProject",""
"skipped","Wed Jun 05 16:52:22 GMT 2024","Wed Jun 05 16:52:22 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testOpenCreateNewItemPage","testOpenCreateNewItemPage",""
"skipped","Wed Jun 05 16:52:22 GMT 2024","Wed Jun 05 16:52:22 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"passed","Wed Jun 05 16:52:21 GMT 2024","Wed Jun 05 16:52:22 GMT 2024","1005","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCopyFromExistingJob","testCopyFromExistingJob",""
"skipped","Wed Jun 05 16:52:22 GMT 2024","Wed Jun 05 16:52:22 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"skipped","Wed Jun 05 16:52:22 GMT 2024","Wed Jun 05 16:52:22 GMT 2024","1","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testRenameFolder","testRenameFolder",""
"skipped","Wed Jun 05 16:52:22 GMT 2024","Wed Jun 05 16:52:22 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCreateMulticonfigurationProjectNegative","testCreateMulticonfigurationProjectNegative",""
"skipped","Wed Jun 05 16:52:22 GMT 2024","Wed Jun 05 16:52:22 GMT 2024","1","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"skipped","Wed Jun 05 16:52:22 GMT 2024","Wed Jun 05 16:52:22 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCreateItemEmptyNameNegative","testCreateItemEmptyNameNegative",""
"skipped","Wed Jun 05 16:52:22 GMT 2024","Wed Jun 05 16:52:22 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
