"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 05 14:51:34 GMT 2024","Wed Jun 05 14:51:35 GMT 2024","771","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCopyFromExistingJob","testCopyFromExistingJob",""
"passed","Wed Jun 05 14:52:08 GMT 2024","Wed Jun 05 14:52:09 GMT 2024","1516","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testMessageWhenCreateItemUsingSpecialCharactersInName","testMessageWhenCreateItemUsingSpecialCharactersInName",""
"passed","Wed Jun 05 14:51:59 GMT 2024","Wed Jun 05 14:51:59 GMT 2024","375","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"passed","Wed Jun 05 14:52:06 GMT 2024","Wed Jun 05 14:52:07 GMT 2024","395","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCreateItemWithoutSelectedItemType","testCreateItemWithoutSelectedItemType",""
"passed","Wed Jun 05 14:51:15 GMT 2024","Wed Jun 05 14:51:16 GMT 2024","303","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCreateItemWithEmptyName","testCreateItemWithEmptyName",""
"passed","Wed Jun 05 14:51:53 GMT 2024","Wed Jun 05 14:51:53 GMT 2024","209","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"passed","Wed Jun 05 14:51:21 GMT 2024","Wed Jun 05 14:51:22 GMT 2024","847","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCreateNewFolder","testCreateNewFolder",""
"passed","Wed Jun 05 14:51:31 GMT 2024","Wed Jun 05 14:51:31 GMT 2024","677","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCopyFromExistingJob","testCopyFromExistingJob",""
"passed","Wed Jun 05 14:51:32 GMT 2024","Wed Jun 05 14:51:33 GMT 2024","763","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCopyFromExistingJob","testCopyFromExistingJob",""
"passed","Wed Jun 05 14:51:56 GMT 2024","Wed Jun 05 14:51:56 GMT 2024","379","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"passed","Wed Jun 05 14:51:36 GMT 2024","Wed Jun 05 14:51:37 GMT 2024","346","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCopyFromNotExistingJob","testCopyFromNotExistingJob",""
"passed","Wed Jun 05 14:51:41 GMT 2024","Wed Jun 05 14:51:42 GMT 2024","443","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"passed","Wed Jun 05 14:51:08 GMT 2024","Wed Jun 05 14:51:11 GMT 2024","2631","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCreateItemForStandaloneOrNestedProjects","testCreateItemForStandaloneOrNestedProjects",""
"passed","Wed Jun 05 14:52:05 GMT 2024","Wed Jun 05 14:52:05 GMT 2024","403","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","TestCheckListOfSuggestedForCreationProjectTypes","TestCheckListOfSuggestedForCreationProjectTypes",""
"passed","Wed Jun 05 14:51:43 GMT 2024","Wed Jun 05 14:51:43 GMT 2024","247","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"passed","Wed Jun 05 14:52:10 GMT 2024","Wed Jun 05 14:52:11 GMT 2024","194","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testOpenCreateNewItemPage","testOpenCreateNewItemPage",""
"passed","Wed Jun 05 14:51:23 GMT 2024","Wed Jun 05 14:51:29 GMT 2024","5727","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testDropdownNamesMenuContentWhenCopyProject","testDropdownNamesMenuContentWhenCopyProject",""
"passed","Wed Jun 05 14:51:20 GMT 2024","Wed Jun 05 14:51:20 GMT 2024","421","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCreateMulticonfigurationProjectNegative","testCreateMulticonfigurationProjectNegative",""
"passed","Wed Jun 05 14:51:49 GMT 2024","Wed Jun 05 14:51:49 GMT 2024","367","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"passed","Wed Jun 05 14:51:17 GMT 2024","Wed Jun 05 14:51:18 GMT 2024","1398","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCreateMulticonfigurationProject","testCreateMulticonfigurationProject",""
"passed","Wed Jun 05 14:52:12 GMT 2024","Wed Jun 05 14:52:15 GMT 2024","2727","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testRenameFolder","testRenameFolder",""
"passed","Wed Jun 05 14:51:06 GMT 2024","Wed Jun 05 14:51:07 GMT 2024","872","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCreateItemEmptyNameNegative","testCreateItemEmptyNameNegative",""
"passed","Wed Jun 05 14:51:57 GMT 2024","Wed Jun 05 14:51:58 GMT 2024","347","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
