"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 02 14:01:08 GMT 2024","Sun Jun 02 14:01:09 GMT 2024","950","Command line suite","Command line test","school.redrover.MultiConfigurationProjectTest","school.redrover.MultiConfigurationProjectTest","testCreateMCProject","testCreateMCProject",""
"passed","Sun Jun 02 14:00:17 GMT 2024","Sun Jun 02 14:00:18 GMT 2024","389","Command line suite","Command line test","school.redrover.FreestyleProjectTest","school.redrover.FreestyleProjectTest","testCreateProjectInvalidCharsGetMassage","testCreateProjectInvalidCharsGetMassage",""
"passed","Sun Jun 02 14:06:29 GMT 2024","Sun Jun 02 14:06:30 GMT 2024","436","Command line suite","Command line test","school.redrover.DashboardTest","school.redrover.DashboardTest","testChangeIconSize","testChangeIconSize",""
"passed","Sun Jun 02 14:10:31 GMT 2024","Sun Jun 02 14:10:39 GMT 2024","8315","Command line suite","Command line test","school.redrover.PipelineTest","school.redrover.PipelineTest","testStageColumnHeader","testStageColumnHeader",""
"passed","Sun Jun 02 14:00:43 GMT 2024","Sun Jun 02 14:00:44 GMT 2024","1166","Command line suite","Command line test","school.redrover.FreestyleProjectTest","school.redrover.FreestyleProjectTest","testDropdownRenameWithEmptyName","testDropdownRenameWithEmptyName",""
"unknown","Sun Jun 02 13:59:05 GMT 2024","Sun Jun 02 13:59:05 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCopyFromExistingJob","testCopyFromExistingJob",""
"passed","Sun Jun 02 14:05:19 GMT 2024","Sun Jun 02 14:05:21 GMT 2024","2502","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testRenameFolder","testRenameFolder",""
"passed","Sun Jun 02 14:10:16 GMT 2024","Sun Jun 02 14:10:18 GMT 2024","1922","Command line suite","Command line test","school.redrover.PipelineTest","school.redrover.PipelineTest","testSetDoubleQuietPeriodBuildTriggers","testSetDoubleQuietPeriodBuildTriggers",""
"passed","Sun Jun 02 14:10:12 GMT 2024","Sun Jun 02 14:10:13 GMT 2024","738","Command line suite","Command line test","school.redrover.PipelineTest","school.redrover.PipelineTest","testScroll","testScroll",""
"passed","Sun Jun 02 14:01:10 GMT 2024","Sun Jun 02 14:01:11 GMT 2024","380","Command line suite","Command line test","school.redrover.MultiConfigurationProjectTest","school.redrover.MultiConfigurationProjectTest","testCreateProjectWithoutName","testCreateProjectWithoutName",""
"passed","Sun Jun 02 14:04:50 GMT 2024","Sun Jun 02 14:04:50 GMT 2024","283","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCopyFromNotExistingJob","testCopyFromNotExistingJob",""
